,impact,citation,current volume,current issue,current date,name,code,nr_articles,doi
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01655
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01670
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01757
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01775
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01798
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01804
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01094
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c01906
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02011
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02027
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02041
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02050
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02069
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02080
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02118
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02161
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02178
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02194
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02271
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02315
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02339
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02344
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02352
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02393
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02396
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02389
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02421
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02487
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02501
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02477
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02508
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02533
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02555
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02569
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02621
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02647
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02689
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02712
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02735
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02832
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02793
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02838
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02865
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02934
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02950
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c02963
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c03148
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/acsomega.0c03191
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/aov005i031_1401897
23,['Impact Factor 2019: 2.87'],"['Citations 2019: 10,646']",['Volume 5'],['Issue 31'],"['August 11, 2020']",ACS Omega,acsodf,66,https://pubs.acs.org/doi/10.1021/aov005i031_1401896
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00067
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00080
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00003
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00023
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00048
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00076
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00021
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00040
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.9b00107
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00015
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00018
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00020
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00026
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00032
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00035
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00051
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00062
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00031
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00056
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00059
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00081
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00084
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/acsptsci.0c00091
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/ptv003i004_1403193
24,[''],[''],['Volume 3'],['Issue 4'],"['August 14, 2020']",ACS Pharmacology & Translational Science,aptsfn,25,https://pubs.acs.org/doi/10.1021/ptv003i004_1403192
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00962
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00152
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00192
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00218
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00393
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00476
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00491
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00528
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00557
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00639
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00753
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00766
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.9b01814
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00032
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00140
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00179
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00257
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00266
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00269
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00327
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00388
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00391
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00394
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00406
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00433
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00456
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00473
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00505
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00554
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00555
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00642
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00681
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00697
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00711
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00771
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/acsphotonics.0c00823
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/phv007i007_1394519
25,['Impact Factor 2019: 6.864'],"['Citations 2019: 13,268']",['Volume 7'],['Issue 7'],"['July 15, 2020']",ACS Photonics,apchd5,38,https://pubs.acs.org/doi/10.1021/phv007i007_1394518
26,['Impact Factor 2019: 7.333'],"['Citations 2019: 6,209']",['Volume 5'],['Issue 7'],"['July 24, 2020']",ACS Sensors,ascefj,52,https://pubs.acs.org/doi/10.1021/acssensors.0c01217
26,['Impact Factor 2019: 7.333'],"['Citations 2019: 6,209']",['Volume 5'],['Issue 7'],"['July 24, 2020']",ACS Sensors,ascefj,52,https://pubs.acs.org/doi/10.1021/acssensors.0c01378
26,['Impact Factor 2019: 7.333'],"['Citations 2019: 6,209']",['Volume 5'],['Issue 7'],"['July 24, 2020']",ACS Sensors,ascefj,52,https://pubs.acs.org/doi/10.1021/acssensors.0c01366
26,['Impact Factor 2019: 7.333'],"['Citations 2019: 6,209']",['Volume 5'],['Issue 7'],"['July 24, 2020']",ACS Sensors,ascefj,52,https://pubs.acs.org/doi/10.1021/acssensors.0c00599
26,['Impact Factor 2019: 7.333'],"['Citations 2019: 6,209']",['Volume 5'],['Issue 7'],"['July 24, 2020']",ACS Sensors,ascefj,52,https://pubs.acs.org/doi/10.1021/acssensors.0c00897
26,['Impact Factor 2019: 7.333'],"['Citations 2019: 6,209']",['Volume 5'],['Issue 7'],"['July 24, 2020']",ACS Sensors,ascefj,52,https://pubs.acs.org/doi/10.1021/acssensors.0c01085
